seq,timestamp,rtt_ms,jitter_ms,status
469,2026-08-07T22:55:20.719,3.4643,0.0825,OK
470,2026-08-07T22:55:20.970,3.4364,0.0279,OK
471,2026-08-07T22:55:21.220,3.4961,0.0597,OK
472,2026-08-07T22:55:21.468,3.3988,0.0973,OK
473,2026-08-07T22:55:21.720,3.6101,0.2113,OK
474,2026-08-07T22:55:21.973,3.4845,0.1256,OK
475,2026-08-07T22:55:22.224,3.4308,0.0537,OK
476,2026-08-07T22:55:22.476,3.4222,0.0086,OK
477,2026-08-07T22:55:22.725,3.4388,0.0166,OK
478,2026-08-07T22:55:22.976,3.4595,0.0207,OK
479,2026-08-07T22:55:23.211,3.6798,0.2203,OK
480,2026-08-07T22:55:23.464,3.3274,0.3524,OK
481,2026-08-07T22:55:23.715,3.2164,0.111,OK
482,2026-08-07T22:55:23.966,3.4228,0.2064,OK
483,2026-08-07T22:55:24.218,3.2179,0.2049,OK
484,2026-08-07T22:55:24.467,3.4369,0.219,OK
485,2026-08-07T22:55:24.717,3.4265,0.0104,OK
486,2026-08-07T22:55:24.969,3.362,0.0645,OK
487,2026-08-07T22:55:25.221,3.5141,0.1521,OK
488,2026-08-07T22:55:25.473,3.3659,0.1482,OK
489,2026-08-07T22:55:25.726,4.7555,1.3896,OK
490,2026-08-07T22:55:25.961,3.7698,0.9857,OK
491,2026-08-07T22:55:26.215,6.0848,2.315,OK
492,2026-08-07T22:55:26.465,3.5943,2.4905,OK
493,2026-08-07T22:55:26.716,3.5563,0.038,OK
494,2026-08-07T22:55:26.966,3.3514,0.2049,OK
495,2026-08-07T22:55:27.216,3.4367,0.0853,OK
496,2026-08-07T22:55:27.469,3.544,0.1073,OK
497,2026-08-07T22:55:27.720,3.3003,0.2437,OK
498,2026-08-07T22:55:27.973,3.4976,0.1973,OK
499,2026-08-07T22:55:28.225,3.1715,0.3261,OK
500,2026-08-07T22:55:28.476,3.2471,0.0756,OK
501,2026-08-07T22:55:28.712,3.6884,0.4413,OK
502,2026-08-07T22:55:28.964,3.435,0.2534,OK
503,2026-08-07T22:55:29.213,3.3683,0.0667,OK
504,2026-08-07T22:55:29.465,3.1533,0.215,OK
505,2026-08-07T22:55:29.714,3.2896,0.1363,OK
506,2026-08-07T22:55:29.963,3.3392,0.0496,OK
507,2026-08-07T22:55:30.211,3.4566,0.1174,OK
508,2026-08-07T22:55:30.463,3.5473,0.0907,OK
509,2026-08-07T22:55:30.716,4.4799,0.9326,OK
510,2026-08-07T22:55:30.962,3.525,0.9549,OK
511,2026-08-07T22:55:31.212,3.6184,0.0934,OK
512,2026-08-07T22:55:31.462,3.3885,0.2299,OK
513,2026-08-07T22:55:31.714,3.5455,0.157,OK
514,2026-08-07T22:55:31.962,3.2519,0.2936,OK
515,2026-08-07T22:55:32.212,3.244,0.0079,OK
516,2026-08-07T22:55:32.461,3.3144,0.0704,OK
517,2026-08-07T22:55:32.712,3.2692,0.0452,OK
518,2026-08-07T22:55:32.963,3.445,0.1758,OK
519,2026-08-07T22:55:33.215,3.4007,0.0443,OK
520,2026-08-07T22:55:33.464,3.3748,0.0259,OK
521,2026-08-07T22:55:33.715,3.4629,0.0881,OK
522,2026-08-07T22:55:33.965,3.5763,0.1134,OK
523,2026-08-07T22:55:34.213,3.547,0.0293,OK
524,2026-08-07T22:55:34.462,3.2365,0.3105,OK
525,2026-08-07T22:55:34.713,3.3152,0.0787,OK
526,2026-08-07T22:55:34.961,3.4799,0.1647,OK
527,2026-08-07T22:55:35.214,3.5144,0.0345,OK
528,2026-08-07T22:55:35.464,3.5289,0.0145,OK
529,2026-08-07T22:55:35.714,3.3233,0.2056,OK
530,2026-08-07T22:55:35.965,3.4541,0.1308,OK
531,2026-08-07T22:55:36.215,3.3093,0.1448,OK
532,2026-08-07T22:55:36.466,3.2944,0.0149,OK
533,2026-08-07T22:55:36.715,3.3073,0.0129,OK
534,2026-08-07T22:55:36.968,3.6415,0.3342,OK
535,2026-08-07T22:55:37.219,3.5861,0.0554,OK
536,2026-08-07T22:55:37.468,3.5301,0.056,OK
537,2026-08-07T22:55:37.721,3.5769,0.0468,OK
538,2026-08-07T22:55:37.969,3.4142,0.1627,OK
539,2026-08-07T22:55:38.223,3.4023,0.0119,OK
540,2026-08-07T22:55:38.475,3.6369,0.2346,OK
541,2026-08-07T22:55:38.712,3.4778,0.1591,OK
542,2026-08-07T22:55:38.962,3.3056,0.1722,OK
543,2026-08-07T22:55:39.214,3.3743,0.0687,OK
544,2026-08-07T22:55:39.465,3.896,0.5217,OK
545,2026-08-07T22:55:39.715,3.5786,0.3174,OK
546,2026-08-07T22:55:39.966,3.6164,0.0378,OK
547,2026-08-07T22:55:40.216,3.547,0.0694,OK
548,2026-08-07T22:55:40.467,3.6001,0.0531,OK
549,2026-08-07T22:55:40.719,3.2783,0.3218,OK
550,2026-08-07T22:55:40.969,3.3104,0.0321,OK
551,2026-08-07T22:55:41.220,3.4506,0.1402,OK
552,2026-08-07T22:55:41.472,3.2497,0.2009,OK
553,2026-08-07T22:55:41.724,3.3319,0.0822,OK
554,2026-08-07T22:55:41.975,3.4945,0.1626,OK
555,2026-08-07T22:55:42.212,3.399,0.0955,OK
556,2026-08-07T22:55:42.463,3.609,0.21,OK
557,2026-08-07T22:55:42.717,3.4439,0.1651,OK
558,2026-08-07T22:55:42.970,3.2892,0.1547,OK
559,2026-08-07T22:55:43.219,3.3115,0.0223,OK
560,2026-08-07T22:55:43.469,3.152,0.1595,OK
561,2026-08-07T22:55:43.719,3.5953,0.4433,OK
562,2026-08-07T22:55:43.971,4.1803,0.585,OK
563,2026-08-07T22:55:44.219,3.2596,0.9207,OK
564,2026-08-07T22:55:44.469,3.3347,0.0751,OK
565,2026-08-07T22:55:44.720,3.3143,0.0204,OK
566,2026-08-07T22:55:44.969,3.3298,0.0155,OK
567,2026-08-07T22:55:45.219,3.434,0.1042,OK
568,2026-08-07T22:55:45.468,3.5816,0.1476,OK
569,2026-08-07T22:55:45.721,3.5881,0.0065,OK
570,2026-08-07T22:55:45.975,7.5833,3.9952,OK
571,2026-08-07T22:55:46.226,7.4176,0.1657,OK
572,2026-08-07T22:55:46.471,3.3896,4.028,OK
573,2026-08-07T22:55:46.723,3.5137,0.1241,OK
574,2026-08-07T22:55:46.972,3.6634,0.1497,OK
575,2026-08-07T22:55:47.218,3.4136,0.2498,OK
576,2026-08-07T22:55:47.469,4.0118,0.5982,OK
577,2026-08-07T22:55:47.720,3.4285,0.5833,OK
578,2026-08-07T22:55:47.972,4.0639,0.6354,OK
579,2026-08-07T22:55:48.224,3.4842,0.5797,OK
580,2026-08-07T22:55:48.473,3.7212,0.237,OK
581,2026-08-07T22:55:48.725,3.228,0.4932,OK
582,2026-08-07T22:55:48.974,3.5043,0.2763,OK
583,2026-08-07T22:55:49.223,3.6392,0.1349,OK
584,2026-08-07T22:55:49.474,3.8733,0.2341,OK
585,2026-08-07T22:55:49.722,3.2697,0.6036,OK
586,2026-08-07T22:55:49.973,3.4124,0.1427,OK
587,2026-08-07T22:55:50.225,3.2646,0.1478,OK
588,2026-08-07T22:55:50.462,3.4303,0.1657,OK
589,2026-08-07T22:55:50.724,3.4223,0.008,OK
590,2026-08-07T22:55:50.973,3.4432,0.0209,OK
591,2026-08-07T22:55:51.224,3.3207,0.1225,OK
592,2026-08-07T22:55:51.475,3.4267,0.106,OK
593,2026-08-07T22:55:51.724,3.4979,0.0712,OK
594,2026-08-07T22:55:51.975,3.4753,0.0226,OK
595,2026-08-07T22:55:52.213,3.6096,0.1343,OK
596,2026-08-07T22:55:52.463,3.3225,0.2871,OK
597,2026-08-07T22:55:52.712,3.4269,0.1044,OK
598,2026-08-07T22:55:52.962,3.4512,0.0243,OK
599,2026-08-07T22:55:53.213,3.5576,0.1064,OK
600,2026-08-07T22:55:53.464,3.224,0.3336,OK
601,2026-08-07T22:55:53.713,3.3487,0.1247,OK
602,2026-08-07T22:55:53.963,3.4231,0.0744,OK
603,2026-08-07T22:55:54.214,3.3801,0.043,OK
604,2026-08-07T22:55:54.463,3.4708,0.0907,OK
605,2026-08-07T22:55:54.713,3.414,0.0568,OK
606,2026-08-07T22:55:54.964,3.3264,0.0876,OK
607,2026-08-07T22:55:55.214,3.5018,0.1754,OK
608,2026-08-07T22:55:55.463,3.3411,0.1607,OK
609,2026-08-07T22:55:55.714,3.9408,0.5997,OK
610,2026-08-07T22:55:55.962,3.5136,0.4272,OK
611,2026-08-07T22:55:56.214,3.7642,0.2506,OK
612,2026-08-07T22:55:56.461,3.254,0.5102,OK
613,2026-08-07T22:55:56.714,3.4008,0.1468,OK
614,2026-08-07T22:55:56.965,3.2351,0.1657,OK
615,2026-08-07T22:55:57.217,3.418,0.1829,OK
616,2026-08-07T22:55:57.468,3.1396,0.2784,OK
617,2026-08-07T22:55:57.718,3.5852,0.4456,OK
618,2026-08-07T22:55:57.966,3.5077,0.0775,OK
619,2026-08-07T22:55:58.217,3.4152,0.0925,OK
620,2026-08-07T22:55:58.467,3.5331,0.1179,OK
621,2026-08-07T22:55:58.718,3.6196,0.0865,OK
622,2026-08-07T22:55:58.971,3.379,0.2406,OK
623,2026-08-07T22:55:59.219,3.4913,0.1123,OK
624,2026-08-07T22:55:59.468,3.4341,0.0572,OK
625,2026-08-07T22:55:59.721,3.3938,0.0403,OK
626,2026-08-07T22:55:59.972,3.4528,0.059,OK
627,2026-08-07T22:56:00.223,3.4452,0.0076,OK
628,2026-08-07T22:56:00.472,3.3385,0.1067,OK
629,2026-08-07T22:56:00.724,4.293,0.9545,OK
630,2026-08-07T22:56:00.971,3.4247,0.8683,OK
631,2026-08-07T22:56:01.225,3.9058,0.4811,OK
632,2026-08-07T22:56:01.475,3.398,0.5078,OK
633,2026-08-07T22:56:01.727,5.1828,1.7848,OK
634,2026-08-07T22:56:01.974,3.5078,1.675,OK
635,2026-08-07T22:56:02.224,3.635,0.1272,OK
636,2026-08-07T22:56:02.473,3.2758,0.3592,OK
637,2026-08-07T22:56:02.722,3.3575,0.0817,OK
638,2026-08-07T22:56:02.972,3.8291,0.4716,OK
639,2026-08-07T22:56:03.220,3.3262,0.5029,OK
640,2026-08-07T22:56:03.469,3.4184,0.0922,OK
641,2026-08-07T22:56:03.718,3.3285,0.0899,OK
642,2026-08-07T22:56:03.971,3.3709,0.0424,OK
643,2026-08-07T22:56:04.221,3.5897,0.2188,OK
644,2026-08-07T22:56:04.471,3.3784,0.2113,OK
645,2026-08-07T22:56:04.721,3.4477,0.0693,OK
646,2026-08-07T22:56:04.970,3.4316,0.0161,OK
647,2026-08-07T22:56:05.219,3.6092,0.1776,OK
648,2026-08-07T22:56:05.469,3.3424,0.2668,OK
649,2026-08-07T22:56:05.721,3.6424,0.3,OK
650,2026-08-07T22:56:05.972,3.3742,0.2682,OK
651,2026-08-07T22:56:06.220,3.3783,0.0041,OK
652,2026-08-07T22:56:06.471,3.5848,0.2065,OK
653,2026-08-07T22:56:06.721,3.7649,0.1801,OK
654,2026-08-07T22:56:06.971,3.4644,0.3005,OK
655,2026-08-07T22:56:07.222,3.4073,0.0571,OK
656,2026-08-07T22:56:07.471,4.2475,0.8402,OK
657,2026-08-07T22:56:07.721,3.3367,0.9108,OK
658,2026-08-07T22:56:07.971,3.3093,0.0274,OK
659,2026-08-07T22:56:08.221,3.4411,0.1318,OK
660,2026-08-07T22:56:08.469,3.3758,0.0653,OK
661,2026-08-07T22:56:08.721,3.238,0.1378,OK
662,2026-08-07T22:56:08.970,3.2677,0.0297,OK
663,2026-08-07T22:56:09.221,3.4719,0.2042,OK
664,2026-08-07T22:56:09.471,3.5172,0.0453,OK
665,2026-08-07T22:56:09.721,3.3664,0.1508,OK
666,2026-08-07T22:56:09.972,3.9294,0.563,OK
667,2026-08-07T22:56:10.223,3.5293,0.4001,OK
668,2026-08-07T22:56:10.472,3.1927,0.3366,OK
669,2026-08-07T22:56:10.722,3.5774,0.3847,OK
670,2026-08-07T22:56:10.975,3.2319,0.3455,OK
671,2026-08-07T22:56:11.226,3.5349,0.303,OK
672,2026-08-07T22:56:11.475,3.5356,0.0007,OK
673,2026-08-07T22:56:11.712,3.4654,0.0702,OK
674,2026-08-07T22:56:11.965,3.352,0.1134,OK
675,2026-08-07T22:56:12.218,3.4016,0.0496,OK
676,2026-08-07T22:56:12.469,3.3808,0.0208,OK
677,2026-08-07T22:56:12.719,3.2241,0.1567,OK
678,2026-08-07T22:56:12.971,3.3025,0.0784,OK
679,2026-08-07T22:56:13.222,3.3809,0.0784,OK
680,2026-08-07T22:56:13.471,3.3617,0.0192,OK
681,2026-08-07T22:56:13.725,4.303,0.9413,OK
682,2026-08-07T22:56:13.963,5.0583,0.7553,OK
683,2026-08-07T22:56:14.212,3.5863,1.472,OK
684,2026-08-07T22:56:14.463,4.6265,1.0402,OK
685,2026-08-07T22:56:14.714,3.6193,1.0072,OK
686,2026-08-07T22:56:14.963,3.4283,0.191,OK
687,2026-08-07T22:56:15.211,3.3929,0.0354,OK
688,2026-08-07T22:56:15.476,4.327,0.9341,OK
689,2026-08-07T22:56:15.713,3.431,0.896,OK
690,2026-08-07T22:56:15.961,3.4632,0.0322,OK
691,2026-08-07T22:56:16.217,3.6605,0.1973,OK
692,2026-08-07T22:56:16.467,3.488,0.1725,OK
693,2026-08-07T22:56:16.714,3.4263,0.0617,OK
694,2026-08-07T22:56:16.961,3.2124,0.2139,OK
695,2026-08-07T22:56:17.211,3.4685,0.2561,OK
696,2026-08-07T22:56:17.461,3.4012,0.0673,OK
697,2026-08-07T22:56:17.715,3.4584,0.0572,OK
698,2026-08-07T22:56:17.962,3.7646,0.3062,OK
699,2026-08-07T22:56:18.218,3.5366,0.228,OK
700,2026-08-07T22:56:18.469,3.4091,0.1275,OK
701,2026-08-07T22:56:18.708,3.3042,0.1049,OK
702,2026-08-07T22:56:18.962,3.6226,0.3184,OK
703,2026-08-07T22:56:19.212,3.444,0.1786,OK
704,2026-08-07T22:56:19.461,3.2527,0.1913,OK
705,2026-08-07T22:56:19.719,3.3924,0.1397,OK
706,2026-08-07T22:56:19.968,3.7006,0.3082,OK
707,2026-08-07T22:56:20.218,3.7085,0.0079,OK
708,2026-08-07T22:56:20.467,3.3276,0.3809,OK
709,2026-08-07T22:56:20.712,3.4483,0.1207,OK
710,2026-08-07T22:56:20.959,3.7194,0.2711,OK
711,2026-08-07T22:56:21.218,3.8407,0.1213,OK
712,2026-08-07T22:56:21.468,3.5081,0.3326,OK
713,2026-08-07T22:56:21.725,3.3359,0.1722,OK
714,2026-08-07T22:56:21.958,3.6504,0.3145,OK
