seq,timestamp,rtt_ms,jitter_ms,status
469,2026-08-07T22:36:28.506,3.5835,0.2337,OK
470,2026-08-07T22:36:28.756,3.3181,0.2654,OK
471,2026-08-07T22:36:29.004,3.4444,0.1263,OK
472,2026-08-07T22:36:29.255,3.3685,0.0759,OK
473,2026-08-07T22:36:29.506,3.3806,0.0121,OK
474,2026-08-07T22:36:29.756,3.4075,0.0269,OK
475,2026-08-07T22:36:30.005,3.6799,0.2724,OK
476,2026-08-07T22:36:30.256,3.7696,0.0897,OK
477,2026-08-07T22:36:30.507,3.3499,0.4197,OK
478,2026-08-07T22:36:30.745,3.9722,0.6223,OK
479,2026-08-07T22:36:30.996,3.2833,0.6889,OK
480,2026-08-07T22:36:31.245,3.4032,0.1199,OK
481,2026-08-07T22:36:31.497,3.5768,0.1736,OK
482,2026-08-07T22:36:31.745,3.217,0.3598,OK
483,2026-08-07T22:36:31.998,3.362,0.145,OK
484,2026-08-07T22:36:32.249,3.359,0.003,OK
485,2026-08-07T22:36:32.498,3.2843,0.0747,OK
486,2026-08-07T22:36:32.749,3.4946,0.2103,OK
487,2026-08-07T22:36:32.997,3.4028,0.0918,OK
488,2026-08-07T22:36:33.247,3.9205,0.5177,OK
489,2026-08-07T22:36:33.494,3.485,0.4355,OK
490,2026-08-07T22:36:33.745,3.5573,0.0723,OK
491,2026-08-07T22:36:33.997,3.4167,0.1406,OK
492,2026-08-07T22:36:34.248,3.3494,0.0673,OK
493,2026-08-07T22:36:34.499,3.3358,0.0136,OK
494,2026-08-07T22:36:34.750,3.364,0.0282,OK
495,2026-08-07T22:36:35.001,3.3113,0.0527,OK
496,2026-08-07T22:36:35.251,3.2024,0.1089,OK
497,2026-08-07T22:36:35.503,4.376,1.1736,OK
498,2026-08-07T22:36:35.754,3.7375,0.6385,OK
499,2026-08-07T22:36:36.006,3.3049,0.4326,OK
500,2026-08-07T22:36:36.257,3.1662,0.1387,OK
501,2026-08-07T22:36:36.507,3.4242,0.258,OK
502,2026-08-07T22:36:36.759,3.3527,0.0715,OK
503,2026-08-07T22:36:37.009,3.2918,0.0609,OK
504,2026-08-07T22:36:37.259,3.2853,0.0065,OK
505,2026-08-07T22:36:37.496,3.4811,0.1958,OK
506,2026-08-07T22:36:37.748,3.2447,0.2364,OK
507,2026-08-07T22:36:37.999,3.3489,0.1042,OK
508,2026-08-07T22:36:38.252,3.4543,0.1054,OK
509,2026-08-07T22:36:38.503,3.2897,0.1646,OK
510,2026-08-07T22:36:38.756,3.894,0.6043,OK
511,2026-08-07T22:36:38.994,3.4713,0.4227,OK
512,2026-08-07T22:36:39.259,3.4997,0.0284,OK
513,2026-08-07T22:36:39.495,3.4516,0.0481,OK
514,2026-08-07T22:36:39.758,3.4702,0.0186,OK
515,2026-08-07T22:36:39.995,3.1312,0.339,OK
516,2026-08-07T22:36:40.244,3.284,0.1528,OK
517,2026-08-07T22:36:40.495,3.4278,0.1438,OK
518,2026-08-07T22:36:40.745,3.4876,0.0598,OK
519,2026-08-07T22:36:41.009,3.2356,0.252,OK
520,2026-08-07T22:36:41.258,3.3654,0.1298,OK
521,2026-08-07T22:36:41.508,3.5561,0.1907,OK
522,2026-08-07T22:36:41.759,3.3632,0.1929,OK
523,2026-08-07T22:36:42.010,3.5336,0.1704,OK
524,2026-08-07T22:36:42.258,3.5537,0.0201,OK
525,2026-08-07T22:36:42.509,3.5182,0.0355,OK
526,2026-08-07T22:36:42.745,3.4953,0.0229,OK
527,2026-08-07T22:36:42.995,3.2087,0.2866,OK
528,2026-08-07T22:36:43.245,3.2204,0.0117,OK
529,2026-08-07T22:36:43.497,3.2742,0.0538,OK
530,2026-08-07T22:36:43.749,3.2563,0.0179,OK
531,2026-08-07T22:36:44.002,3.3892,0.1329,OK
532,2026-08-07T22:36:44.253,3.2758,0.1134,OK
533,2026-08-07T22:36:44.502,3.4202,0.1444,OK
534,2026-08-07T22:36:44.754,3.2089,0.2113,OK
535,2026-08-07T22:36:45.006,3.2285,0.0196,OK
536,2026-08-07T22:36:45.256,3.1978,0.0307,OK
537,2026-08-07T22:36:45.505,3.4419,0.2441,OK
538,2026-08-07T22:36:45.758,3.3318,0.1101,OK
539,2026-08-07T22:36:45.994,3.2921,0.0397,OK
540,2026-08-07T22:36:46.248,3.6234,0.3313,OK
541,2026-08-07T22:36:46.499,3.5188,0.1046,OK
542,2026-08-07T22:36:46.750,3.149,0.3698,OK
543,2026-08-07T22:36:47.000,3.5091,0.3601,OK
544,2026-08-07T22:36:47.252,3.2183,0.2908,OK
545,2026-08-07T22:36:47.500,3.6239,0.4056,OK
546,2026-08-07T22:36:47.748,3.4307,0.1932,OK
547,2026-08-07T22:36:47.996,3.4295,0.0012,OK
548,2026-08-07T22:36:48.248,3.2779,0.1516,OK
549,2026-08-07T22:36:48.500,3.5253,0.2474,OK
550,2026-08-07T22:36:48.750,3.3119,0.2134,OK
551,2026-08-07T22:36:49.003,3.441,0.1291,OK
552,2026-08-07T22:36:49.256,3.4264,0.0146,OK
553,2026-08-07T22:36:49.508,3.8665,0.4401,OK
554,2026-08-07T22:36:49.758,3.4162,0.4503,OK
555,2026-08-07T22:36:50.005,3.3214,0.0948,OK
556,2026-08-07T22:36:50.255,3.1131,0.2083,OK
557,2026-08-07T22:36:50.495,3.2279,0.1148,OK
558,2026-08-07T22:36:50.747,3.468,0.2401,OK
559,2026-08-07T22:36:50.994,3.3794,0.0886,OK
560,2026-08-07T22:36:51.244,3.1648,0.2146,OK
561,2026-08-07T22:36:51.497,3.2776,0.1128,OK
562,2026-08-07T22:36:51.751,3.4404,0.1628,OK
563,2026-08-07T22:36:52.002,3.2483,0.1921,OK
564,2026-08-07T22:36:52.252,3.3452,0.0969,OK
565,2026-08-07T22:36:52.502,3.4371,0.0919,OK
566,2026-08-07T22:36:52.749,3.2868,0.1503,OK
567,2026-08-07T22:36:52.998,3.2119,0.0749,OK
568,2026-08-07T22:36:53.250,3.3168,0.1049,OK
569,2026-08-07T22:36:53.500,3.3096,0.0072,OK
570,2026-08-07T22:36:53.750,3.4253,0.1157,OK
571,2026-08-07T22:36:54.003,3.2835,0.1418,OK
572,2026-08-07T22:36:54.254,3.1898,0.0937,OK
573,2026-08-07T22:36:54.506,3.3698,0.18,OK
574,2026-08-07T22:36:54.755,4.0811,0.7113,OK
575,2026-08-07T22:36:55.006,3.4754,0.6057,OK
576,2026-08-07T22:36:55.256,3.3501,0.1253,OK
577,2026-08-07T22:36:55.507,3.2892,0.0609,OK
578,2026-08-07T22:36:55.757,3.4211,0.1319,OK
579,2026-08-07T22:36:56.008,3.216,0.2051,OK
580,2026-08-07T22:36:56.256,3.3814,0.1654,OK
581,2026-08-07T22:36:56.507,3.4316,0.0502,OK
582,2026-08-07T22:36:56.758,3.3308,0.1008,OK
583,2026-08-07T22:36:56.996,3.2582,0.0726,OK
584,2026-08-07T22:36:57.247,3.141,0.1172,OK
585,2026-08-07T22:36:57.495,4.1366,0.9956,OK
586,2026-08-07T22:36:57.746,3.2787,0.8579,OK
587,2026-08-07T22:36:57.996,3.3061,0.0274,OK
588,2026-08-07T22:36:58.249,5.9178,2.6117,OK
589,2026-08-07T22:36:58.497,3.4816,2.4362,OK
590,2026-08-07T22:36:58.750,3.3996,0.082,OK
591,2026-08-07T22:36:59.000,3.2863,0.1133,OK
592,2026-08-07T22:36:59.257,8.2878,5.0015,OK
593,2026-08-07T22:36:59.503,3.4088,4.879,OK
594,2026-08-07T22:36:59.753,3.257,0.1518,OK
595,2026-08-07T22:37:00.003,3.493,0.236,OK
596,2026-08-07T22:37:00.253,3.5727,0.0797,OK
597,2026-08-07T22:37:00.504,3.164,0.4087,OK
598,2026-08-07T22:37:00.757,3.3429,0.1789,OK
599,2026-08-07T22:37:01.009,3.4324,0.0895,OK
600,2026-08-07T22:37:01.260,3.3493,0.0831,OK
601,2026-08-07T22:37:01.500,9.2995,5.9502,OK
602,2026-08-07T22:37:01.744,3.6133,5.6862,OK
603,2026-08-07T22:37:01.995,3.2503,0.363,OK
604,2026-08-07T22:37:02.247,3.3651,0.1148,OK
605,2026-08-07T22:37:02.499,3.2806,0.0845,OK
606,2026-08-07T22:37:02.752,3.5614,0.2808,OK
607,2026-08-07T22:37:03.002,3.2572,0.3042,OK
608,2026-08-07T22:37:03.253,3.232,0.0252,OK
609,2026-08-07T22:37:03.502,3.2279,0.0041,OK
610,2026-08-07T22:37:03.757,3.431,0.2031,OK
611,2026-08-07T22:37:04.007,3.4193,0.0117,OK
612,2026-08-07T22:37:04.258,3.3779,0.0414,OK
613,2026-08-07T22:37:04.509,3.4451,0.0672,OK
614,2026-08-07T22:37:04.744,3.2121,0.233,OK
615,2026-08-07T22:37:05.009,3.2452,0.0331,OK
616,2026-08-07T22:37:05.245,4.5363,1.2911,OK
617,2026-08-07T22:37:05.495,3.357,1.1793,OK
618,2026-08-07T22:37:05.744,3.2505,0.1065,OK
619,2026-08-07T22:37:05.995,3.8022,0.5517,OK
620,2026-08-07T22:37:06.244,3.3943,0.4079,OK
621,2026-08-07T22:37:06.497,3.6771,0.2828,OK
622,2026-08-07T22:37:06.748,3.7854,0.1083,OK
623,2026-08-07T22:37:06.996,3.3042,0.4812,OK
624,2026-08-07T22:37:07.248,4.0312,0.727,OK
625,2026-08-07T22:37:07.497,3.3812,0.65,OK
626,2026-08-07T22:37:07.748,3.4173,0.0361,OK
627,2026-08-07T22:37:07.998,3.4252,0.0079,OK
628,2026-08-07T22:37:08.249,3.4263,0.0011,OK
629,2026-08-07T22:37:08.497,3.2372,0.1891,OK
630,2026-08-07T22:37:08.745,3.2528,0.0156,OK
631,2026-08-07T22:37:08.999,3.4867,0.2339,OK
632,2026-08-07T22:37:09.248,3.6349,0.1482,OK
633,2026-08-07T22:37:09.501,3.4211,0.2138,OK
634,2026-08-07T22:37:09.753,3.2803,0.1408,OK
635,2026-08-07T22:37:10.009,3.8193,0.539,OK
636,2026-08-07T22:37:10.245,3.0789,0.7404,OK
637,2026-08-07T22:37:10.495,3.2763,0.1974,OK
638,2026-08-07T22:37:10.745,3.3465,0.0702,OK
639,2026-08-07T22:37:10.996,3.4137,0.0672,OK
640,2026-08-07T22:37:11.248,3.4042,0.0095,OK
641,2026-08-07T22:37:11.499,3.3183,0.0859,OK
642,2026-08-07T22:37:11.748,3.0976,0.2207,OK
643,2026-08-07T22:37:12.000,3.4599,0.3623,OK
644,2026-08-07T22:37:12.255,3.2965,0.1634,OK
645,2026-08-07T22:37:12.507,3.3915,0.095,OK
646,2026-08-07T22:37:12.745,3.4784,0.0869,OK
647,2026-08-07T22:37:12.995,3.4232,0.0552,OK
648,2026-08-07T22:37:13.245,3.7884,0.3652,OK
649,2026-08-07T22:37:13.495,3.3347,0.4537,OK
650,2026-08-07T22:37:13.746,3.3697,0.035,OK
651,2026-08-07T22:37:13.995,3.2579,0.1118,OK
652,2026-08-07T22:37:14.245,3.3981,0.1402,OK
653,2026-08-07T22:37:14.508,3.5213,0.1232,OK
654,2026-08-07T22:37:14.758,3.2726,0.2487,OK
655,2026-08-07T22:37:15.007,3.2841,0.0115,OK
656,2026-08-07T22:37:15.259,3.5723,0.2882,OK
657,2026-08-07T22:37:15.495,3.5617,0.0106,OK
658,2026-08-07T22:37:15.757,3.2064,0.3553,OK
659,2026-08-07T22:37:16.008,3.1146,0.0918,OK
660,2026-08-07T22:37:16.245,3.3969,0.2823,OK
661,2026-08-07T22:37:16.496,3.4,0.0031,OK
662,2026-08-07T22:37:16.746,3.7627,0.3627,OK
663,2026-08-07T22:37:16.998,3.4834,0.2793,OK
664,2026-08-07T22:37:17.248,4.3174,0.834,OK
665,2026-08-07T22:37:17.496,3.4098,0.9076,OK
666,2026-08-07T22:37:17.745,3.2428,0.167,OK
667,2026-08-07T22:37:17.996,3.3226,0.0798,OK
668,2026-08-07T22:37:18.248,3.2661,0.0565,OK
669,2026-08-07T22:37:18.499,3.5451,0.279,OK
670,2026-08-07T22:37:18.751,3.2025,0.3426,OK
671,2026-08-07T22:37:19.000,3.0938,0.1087,OK
672,2026-08-07T22:37:19.252,3.1757,0.0819,OK
673,2026-08-07T22:37:19.502,3.2022,0.0265,OK
674,2026-08-07T22:37:19.752,3.0475,0.1547,OK
675,2026-08-07T22:37:20.003,3.6257,0.5782,OK
676,2026-08-07T22:37:20.250,3.2917,0.334,OK
677,2026-08-07T22:37:20.501,3.4434,0.1517,OK
678,2026-08-07T22:37:20.751,3.4916,0.0482,OK
679,2026-08-07T22:37:21.002,3.4448,0.0468,OK
680,2026-08-07T22:37:21.253,3.2735,0.1713,OK
681,2026-08-07T22:37:21.508,3.2583,0.0152,OK
682,2026-08-07T22:37:21.759,3.5546,0.2963,OK
683,2026-08-07T22:37:22.008,3.2738,0.2808,OK
684,2026-08-07T22:37:22.244,3.1639,0.1099,OK
685,2026-08-07T22:37:22.509,3.3038,0.1399,OK
686,2026-08-07T22:37:22.758,3.2877,0.0161,OK
687,2026-08-07T22:37:23.006,3.1638,0.1239,OK
688,2026-08-07T22:37:23.258,3.2234,0.0596,OK
689,2026-08-07T22:37:23.508,3.306,0.0826,OK
690,2026-08-07T22:37:23.744,3.2226,0.0834,OK
691,2026-08-07T22:37:23.995,3.2147,0.0079,OK
692,2026-08-07T22:37:24.247,3.2805,0.0658,OK
693,2026-08-07T22:37:24.496,3.3998,0.1193,OK
694,2026-08-07T22:37:24.748,3.4568,0.057,OK
695,2026-08-07T22:37:24.998,3.3675,0.0893,OK
696,2026-08-07T22:37:25.251,3.3053,0.0622,OK
697,2026-08-07T22:37:25.503,3.1939,0.1114,OK
698,2026-08-07T22:37:25.757,3.6133,0.4194,OK
699,2026-08-07T22:37:26.007,3.387,0.2263,OK
700,2026-08-07T22:37:26.257,3.4083,0.0213,OK
701,2026-08-07T22:37:26.505,3.4214,0.0131,OK
702,2026-08-07T22:37:26.756,3.34,0.0814,OK
703,2026-08-07T22:37:27.009,3.3254,0.0146,OK
704,2026-08-07T22:37:27.245,3.289,0.0364,OK
705,2026-08-07T22:37:27.509,3.3673,0.0783,OK
706,2026-08-07T22:37:27.745,3.541,0.1737,OK
707,2026-08-07T22:37:27.996,3.3201,0.2209,OK
708,2026-08-07T22:37:28.248,3.3763,0.0562,OK
709,2026-08-07T22:37:28.499,3.2872,0.0891,OK
710,2026-08-07T22:37:28.751,3.4557,0.1685,OK
711,2026-08-07T22:37:29.001,3.2957,0.16,OK
712,2026-08-07T22:37:29.249,3.2191,0.0766,OK
713,2026-08-07T22:37:29.502,4.0082,0.7891,OK
714,2026-08-07T22:37:29.752,3.2187,0.7895,OK
715,2026-08-07T22:37:30.003,3.2942,0.0755,OK
716,2026-08-07T22:37:30.255,3.2299,0.0643,OK
717,2026-08-07T22:37:30.506,3.5596,0.3297,OK
718,2026-08-07T22:37:30.758,3.479,0.0806,OK
719,2026-08-07T22:37:31.008,3.3301,0.1489,OK
720,2026-08-07T22:37:31.258,3.4165,0.0864,OK
721,2026-08-07T22:37:31.495,3.4989,0.0824,OK
722,2026-08-07T22:37:31.745,3.353,0.1459,OK
723,2026-08-07T22:37:31.996,3.5098,0.1568,OK
724,2026-08-07T22:37:32.245,3.3831,0.1267,OK
725,2026-08-07T22:37:32.493,3.1787,0.2044,OK
726,2026-08-07T22:37:32.759,3.2996,0.1209,OK
727,2026-08-07T22:37:32.994,3.2441,0.0555,OK
728,2026-08-07T22:37:33.246,3.2548,0.0107,OK
729,2026-08-07T22:37:33.498,3.5231,0.2683,OK
730,2026-08-07T22:37:33.751,3.5081,0.015,OK
731,2026-08-07T22:37:34.002,3.3165,0.1916,OK
732,2026-08-07T22:37:34.256,3.3637,0.0472,OK
733,2026-08-07T22:37:34.504,3.3867,0.023,OK
734,2026-08-07T22:37:34.754,3.488,0.1013,OK
735,2026-08-07T22:37:35.007,3.2544,0.2336,OK
736,2026-08-07T22:37:35.245,3.3656,0.1112,OK
737,2026-08-07T22:37:35.494,3.4573,0.0917,OK
738,2026-08-07T22:37:35.758,3.7443,0.287,OK
739,2026-08-07T22:37:36.007,3.2962,0.4481,OK
740,2026-08-07T22:37:36.258,3.1162,0.18,OK
741,2026-08-07T22:37:36.495,3.4123,0.2961,OK
742,2026-08-07T22:37:36.746,3.7385,0.3262,OK
743,2026-08-07T22:37:36.998,3.2037,0.5348,OK
744,2026-08-07T22:37:37.246,3.3181,0.1144,OK
745,2026-08-07T22:37:37.498,3.2362,0.0819,OK
746,2026-08-07T22:37:37.748,3.2819,0.0457,OK
747,2026-08-07T22:37:37.996,3.4334,0.1515,OK
748,2026-08-07T22:37:38.246,3.4669,0.0335,OK
749,2026-08-07T22:37:38.495,3.4706,0.0037,OK
750,2026-08-07T22:37:38.759,3.3643,0.1063,OK
751,2026-08-07T22:37:38.995,3.1854,0.1789,OK
752,2026-08-07T22:37:39.248,5.6282,2.4428,OK
753,2026-08-07T22:37:39.494,3.3987,2.2295,OK
754,2026-08-07T22:37:39.744,3.5174,0.1187,OK
755,2026-08-07T22:37:40.009,3.3267,0.1907,OK
756,2026-08-07T22:37:40.244,3.4453,0.1186,OK
757,2026-08-07T22:37:40.509,3.4848,0.0395,OK
758,2026-08-07T22:37:40.758,3.3524,0.1324,OK
759,2026-08-07T22:37:41.008,3.3814,0.029,OK
760,2026-08-07T22:37:41.258,3.5259,0.1445,OK
761,2026-08-07T22:37:41.508,3.289,0.2369,OK
762,2026-08-07T22:37:41.757,3.48,0.191,OK
763,2026-08-07T22:37:42.006,3.3719,0.1081,OK
764,2026-08-07T22:37:42.258,3.4117,0.0398,OK
765,2026-08-07T22:37:42.494,3.5549,0.1432,OK
766,2026-08-07T22:37:42.760,3.6214,0.0665,OK
767,2026-08-07T22:37:42.996,3.4515,0.1699,OK
768,2026-08-07T22:37:43.245,3.5942,0.1427,OK
769,2026-08-07T22:37:43.509,3.4035,0.1907,OK
770,2026-08-07T22:37:43.745,3.4298,0.0263,OK
771,2026-08-07T22:37:43.997,3.3596,0.0702,OK
772,2026-08-07T22:37:44.246,3.566,0.2064,OK
773,2026-08-07T22:37:44.498,3.421,0.145,OK
774,2026-08-07T22:37:44.750,3.4719,0.0509,OK
775,2026-08-07T22:37:45.001,3.4821,0.0102,OK
776,2026-08-07T22:37:45.254,3.7381,0.256,OK
777,2026-08-07T22:37:45.503,3.5272,0.2109,OK
778,2026-08-07T22:37:45.754,3.3462,0.181,OK
779,2026-08-07T22:37:46.007,3.3658,0.0196,OK
780,2026-08-07T22:37:46.245,3.214,0.1518,OK
781,2026-08-07T22:37:46.495,3.3216,0.1076,OK
782,2026-08-07T22:37:46.758,3.3986,0.077,OK
783,2026-08-07T22:37:47.009,3.2525,0.1461,OK
784,2026-08-07T22:37:47.245,3.2268,0.0257,OK
785,2026-08-07T22:37:47.509,3.4055,0.1787,OK
786,2026-08-07T22:37:47.746,3.4201,0.0146,OK
787,2026-08-07T22:37:47.996,3.3953,0.0248,OK
788,2026-08-07T22:37:48.248,3.3613,0.034,OK
789,2026-08-07T22:37:48.499,3.5136,0.1523,OK
790,2026-08-07T22:37:48.750,3.8161,0.3025,OK
791,2026-08-07T22:37:49.001,3.2665,0.5496,OK
792,2026-08-07T22:37:49.251,3.4465,0.18,OK
793,2026-08-07T22:37:49.502,3.3743,0.0722,OK
794,2026-08-07T22:37:49.755,3.5213,0.147,OK
795,2026-08-07T22:37:50.005,3.5923,0.071,OK
796,2026-08-07T22:37:50.257,3.3955,0.1968,OK
797,2026-08-07T22:37:50.507,3.3046,0.0909,OK
798,2026-08-07T22:37:50.756,3.3345,0.0299,OK
799,2026-08-07T22:37:51.006,3.2013,0.1332,OK
800,2026-08-07T22:37:51.257,3.5558,0.3545,OK
801,2026-08-07T22:37:51.507,3.6065,0.0507,OK
802,2026-08-07T22:37:51.758,3.7213,0.1148,OK
803,2026-08-07T22:37:52.007,3.3021,0.4192,OK
804,2026-08-07T22:37:52.256,3.4181,0.116,OK
805,2026-08-07T22:37:52.506,3.4254,0.0073,OK
806,2026-08-07T22:37:52.757,3.6021,0.1767,OK
807,2026-08-07T22:37:53.007,3.2803,0.3218,OK
808,2026-08-07T22:37:53.243,3.3301,0.0498,OK
809,2026-08-07T22:37:53.508,3.8676,0.5375,OK
810,2026-08-07T22:37:53.757,3.3135,0.5541,OK
811,2026-08-07T22:37:53.994,3.4963,0.1828,OK
812,2026-08-07T22:37:54.257,3.2455,0.2508,OK
813,2026-08-07T22:37:54.508,3.1216,0.1239,OK
814,2026-08-07T22:37:54.743,3.5057,0.3841,OK
815,2026-08-07T22:37:54.994,3.2209,0.2848,OK
816,2026-08-07T22:37:55.244,3.2773,0.0564,OK
817,2026-08-07T22:37:55.495,3.3928,0.1155,OK
818,2026-08-07T22:37:55.747,3.4979,0.1051,OK
819,2026-08-07T22:37:55.998,3.3972,0.1007,OK
820,2026-08-07T22:37:56.248,3.207,0.1902,OK
821,2026-08-07T22:37:56.499,3.965,0.758,OK
822,2026-08-07T22:37:56.749,3.4942,0.4708,OK
823,2026-08-07T22:37:57.001,3.547,0.0528,OK
824,2026-08-07T22:37:57.252,3.2701,0.2769,OK
825,2026-08-07T22:37:57.503,4.0111,0.741,OK
826,2026-08-07T22:37:57.754,3.6433,0.3678,OK
827,2026-08-07T22:37:58.004,3.6567,0.0134,OK
828,2026-08-07T22:37:58.255,3.4394,0.2173,OK
829,2026-08-07T22:37:58.507,3.4735,0.0341,OK
830,2026-08-07T22:37:58.743,3.2419,0.2316,OK
831,2026-08-07T22:37:58.996,3.5369,0.295,OK
832,2026-08-07T22:37:59.247,3.4284,0.1085,OK
833,2026-08-07T22:37:59.501,3.4513,0.0229,OK
834,2026-08-07T22:37:59.753,3.2401,0.2112,OK
835,2026-08-07T22:38:00.003,3.5875,0.3474,OK
836,2026-08-07T22:38:00.255,3.4635,0.124,OK
837,2026-08-07T22:38:00.504,3.371,0.0925,OK
838,2026-08-07T22:38:00.757,3.3387,0.0323,OK
839,2026-08-07T22:38:00.996,3.4511,0.1124,OK
840,2026-08-07T22:38:01.247,3.4902,0.0391,OK
841,2026-08-07T22:38:01.497,3.4416,0.0486,OK
842,2026-08-07T22:38:01.748,3.3449,0.0967,OK
843,2026-08-07T22:38:02.000,3.5737,0.2288,OK
844,2026-08-07T22:38:02.248,3.3177,0.256,OK
845,2026-08-07T22:38:02.499,3.4235,0.1058,OK
846,2026-08-07T22:38:02.749,3.3655,0.058,OK
847,2026-08-07T22:38:03.003,3.437,0.0715,OK
848,2026-08-07T22:38:03.253,3.2666,0.1704,OK
849,2026-08-07T22:38:03.503,3.2005,0.0661,OK
850,2026-08-07T22:38:03.755,3.5221,0.3216,OK
851,2026-08-07T22:38:04.008,3.4022,0.1199,OK
852,2026-08-07T22:38:04.259,3.4664,0.0642,OK
853,2026-08-07T22:38:04.509,3.6306,0.1642,OK
854,2026-08-07T22:38:04.759,3.2945,0.3361,OK
855,2026-08-07T22:38:04.996,3.5164,0.2219,OK
856,2026-08-07T22:38:05.245,3.4077,0.1087,OK
857,2026-08-07T22:38:05.498,3.2796,0.1281,OK
858,2026-08-07T22:38:05.753,3.34,0.0604,OK
859,2026-08-07T22:38:06.004,3.326,0.014,OK
860,2026-08-07T22:38:06.253,3.3333,0.0073,OK
861,2026-08-07T22:38:06.501,3.3593,0.026,OK
862,2026-08-07T22:38:06.752,3.4482,0.0889,OK
863,2026-08-07T22:38:07.002,3.3866,0.0616,OK
864,2026-08-07T22:38:07.252,3.3775,0.0091,OK
865,2026-08-07T22:38:07.501,3.2895,0.088,OK
866,2026-08-07T22:38:07.748,3.1727,0.1168,OK
867,2026-08-07T22:38:07.997,3.3426,0.1699,OK
868,2026-08-07T22:38:08.246,3.5411,0.1985,OK
869,2026-08-07T22:38:08.496,3.4163,0.1248,OK
870,2026-08-07T22:38:08.745,3.405,0.0113,OK
871,2026-08-07T22:38:08.995,3.3243,0.0807,OK
872,2026-08-07T22:38:09.245,3.3473,0.023,OK
873,2026-08-07T22:38:09.497,3.6258,0.2785,OK
874,2026-08-07T22:38:09.748,3.5289,0.0969,OK
875,2026-08-07T22:38:09.996,3.2025,0.3264,OK
876,2026-08-07T22:38:10.249,3.197,0.0055,OK
877,2026-08-07T22:38:10.498,3.5138,0.3168,OK
878,2026-08-07T22:38:10.748,3.4012,0.1126,OK
879,2026-08-07T22:38:10.999,3.5099,0.1087,OK
880,2026-08-07T22:38:11.250,3.4504,0.0595,OK
881,2026-08-07T22:38:11.504,3.4144,0.036,OK
882,2026-08-07T22:38:11.755,3.3928,0.0216,OK
883,2026-08-07T22:38:12.004,3.4001,0.0073,OK
884,2026-08-07T22:38:12.256,3.4476,0.0475,OK
885,2026-08-07T22:38:12.508,3.4531,0.0055,OK
886,2026-08-07T22:38:12.759,3.4391,0.014,OK
887,2026-08-07T22:38:13.007,3.2766,0.1625,OK
888,2026-08-07T22:38:13.257,3.3568,0.0802,OK
889,2026-08-07T22:38:13.507,3.1839,0.1729,OK
890,2026-08-07T22:38:13.745,3.1447,0.0392,OK
891,2026-08-07T22:38:13.998,3.3549,0.2102,OK
892,2026-08-07T22:38:14.248,3.347,0.0079,OK
893,2026-08-07T22:38:14.499,3.3511,0.0041,OK
894,2026-08-07T22:38:14.750,3.4622,0.1111,OK
895,2026-08-07T22:38:15.000,3.2024,0.2598,OK
896,2026-08-07T22:38:15.253,3.3244,0.122,OK
897,2026-08-07T22:38:15.503,3.7958,0.4714,OK
898,2026-08-07T22:38:15.755,3.4234,0.3724,OK
899,2026-08-07T22:38:16.005,3.4692,0.0458,OK
900,2026-08-07T22:38:16.257,3.4389,0.0303,OK
901,2026-08-07T22:38:16.508,3.3084,0.1305,OK
902,2026-08-07T22:38:16.759,3.4331,0.1247,OK
903,2026-08-07T22:38:17.009,3.5458,0.1127,OK
904,2026-08-07T22:38:17.257,3.472,0.0738,OK
905,2026-08-07T22:38:17.508,3.5024,0.0304,OK
906,2026-08-07T22:38:17.757,3.6173,0.1149,OK
907,2026-08-07T22:38:18.008,3.3946,0.2227,OK
908,2026-08-07T22:38:18.258,3.6027,0.2081,OK
909,2026-08-07T22:38:18.507,3.4478,0.1549,OK
910,2026-08-07T22:38:18.759,3.4511,0.0033,OK
911,2026-08-07T22:38:18.994,3.4334,0.0177,OK
912,2026-08-07T22:38:19.245,3.3086,0.1248,OK
913,2026-08-07T22:38:19.498,3.7161,0.4075,OK
914,2026-08-07T22:38:19.747,3.5669,0.1492,OK
915,2026-08-07T22:38:19.999,3.4458,0.1211,OK
916,2026-08-07T22:38:20.249,3.2753,0.1705,OK
917,2026-08-07T22:38:20.500,3.2127,0.0626,OK
918,2026-08-07T22:38:20.752,3.4657,0.253,OK
919,2026-08-07T22:38:21.002,3.4077,0.058,OK
920,2026-08-07T22:38:21.253,3.5157,0.108,OK
921,2026-08-07T22:38:21.504,3.4839,0.0318,OK
922,2026-08-07T22:38:21.754,3.5213,0.0374,OK
923,2026-08-07T22:38:22.004,3.3637,0.1576,OK
924,2026-08-07T22:38:22.256,3.2874,0.0763,OK
925,2026-08-07T22:38:22.506,3.4515,0.1641,OK
926,2026-08-07T22:38:22.754,3.2271,0.2244,OK
927,2026-08-07T22:38:23.006,3.373,0.1459,OK
928,2026-08-07T22:38:23.257,3.4266,0.0536,OK
929,2026-08-07T22:38:23.507,1.6119,1.8147,OK
930,2026-08-07T22:38:23.745,3.6092,1.9973,OK
931,2026-08-07T22:38:23.997,3.4382,0.171,OK
932,2026-08-07T22:38:24.249,3.4165,0.0217,OK
933,2026-08-07T22:38:24.499,4.444,1.0275,OK
934,2026-08-07T22:38:24.748,3.7242,0.7198,OK
935,2026-08-07T22:38:24.998,3.5985,0.1257,OK
936,2026-08-07T22:38:25.247,3.3589,0.2396,OK
937,2026-08-07T22:38:25.497,3.3654,0.0065,OK
